"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"524","114","287.194444444444","310","11554.3823987539","3264","31017","5.58441558441558","4.10847457627119","4.8274582044757","4.82963214104086","0.0942167369098083","16.4717047266794","521.365486083376","7.60810810810811","4.59047619047619","5.94433761536174","5.92737697085523","0.478113952900555","23.0931253631597","641.988462459068","none","static","14","bot","stroke"
"524","114","287.194444444444","310","11554.3823987539","3264","31017","5.58441558441558","4.10847457627119","4.8274582044757","4.82963214104086","0.0942167369098083","16.4717047266794","521.365486083376","7.60810810810811","4.59047619047619","5.94433761536174","5.92737697085523","0.478113952900555","23.0931253631597","641.988462459068","none","static","14","bot","stroke"
"524","114","287.194444444444","310","11554.3823987539","3264","31017","5.58441558441558","4.10847457627119","4.8274582044757","4.82963214104086","0.0942167369098083","16.4717047266794","521.365486083376","7.60810810810811","4.59047619047619","5.94433761536174","5.92737697085523","0.478113952900555","23.0931253631597","641.988462459068","none","static","14","bot","stroke"
"291","126","160.425925925926","155","514.714087919695","1805","17326","5.73015873015873","4.58241758241758","5.25690228069272","5.24913793103448","0.0487965557878039","23.163155836305","567.745446314814","6.33898305084746","5.13725490196078","5.58179534852715","5.56028586797818","0.0562881512554291","28.7228429669072","602.833897640932","none","static","14","bot","tickle"
"196","123","156.092592592593","157","202.4586362063","1479","16858","5.86335403726708","4.82119205298013","5.27289827538683","5.26761764037282","0.0366483621874292","22.5201431472367","569.473013741778","6.46961325966851","5.08720930232558","5.68412726410174","5.66642216447314","0.0808929434939307","32.9625528015316","613.885744522988","none","static","14","bot","tickle"
"227","127","164.194444444444","163","362.288940809969","1965","17733","5.73595505617978","4.82352941176471","5.2418751813815","5.25830610021787","0.038300578708658","22.9397759163031","566.122519589202","6.21390374331551","5.14117647058824","5.73504519719017","5.74582531977898","0.0593006311125897","27.7622621245702","619.384881296538","none","static","14","bot","tickle"
"201","132","159.462962962963","158.5","183.559363101419","1560","17222","5.85185185185185","4.57246376811594","5.22334900472216","5.21878292939937","0.0447017507082139","21.5104411759428","564.121692509993","6.45161290322581","5.04054054054054","5.70967705794729","5.72973548661941","0.0826344899655441","27.2670748394585","616.645122258307","none","static","14","bot","tickle"
"201","132","159.462962962963","158.5","183.559363101419","1560","17222","5.85185185185185","4.57246376811594","5.22334900472216","5.21878292939937","0.0447017507082139","21.5104411759428","564.121692509993","6.45161290322581","5.04054054054054","5.70967705794729","5.72973548661941","0.0826344899655441","27.2670748394585","616.645122258307","none","static","14","bot","tickle"
"201","132","159.462962962963","158.5","183.559363101419","1560","17222","5.85185185185185","4.57246376811594","5.22334900472216","5.21878292939937","0.0447017507082139","21.5104411759428","564.121692509993","6.45161290322581","5.04054054054054","5.70967705794729","5.72973548661941","0.0826344899655441","27.2670748394585","616.645122258307","none","static","14","bot","tickle"
"201","132","159.462962962963","158.5","183.559363101419","1560","17222","5.85185185185185","4.57246376811594","5.22334900472216","5.21878292939937","0.0447017507082139","21.5104411759428","564.121692509993","6.45161290322581","5.04054054054054","5.70967705794729","5.72973548661941","0.0826344899655441","27.2670748394585","616.645122258307","none","static","14","bot","tickle"
"201","132","159.462962962963","158.5","183.559363101419","1560","17222","5.85185185185185","4.57246376811594","5.22334900472216","5.21878292939937","0.0447017507082139","21.5104411759428","564.121692509993","6.45161290322581","5.04054054054054","5.70967705794729","5.72973548661941","0.0826344899655441","27.2670748394585","616.645122258307","none","static","14","bot","tickle"
"1835","1124","1596.13888888889","1704","49620.2328660436","2552","172383","4.70540098199673","4.27925381571509","4.42864375912663","4.40026793612074","0.00903953396730361","3.50148015076982","478.293525985676","8.09012539184953","7.73402948402948","7.87925388981597","7.8760933004081","0.00364878610429844","5.57991202138562","850.959420100125","cover","dynamic","15","man","constant"
"2048","1502","1786.38888888889","1753","26762.1464174455","2120","192930","4.45188017845762","4.22188139059305","4.33520942980607","4.33852632769941","0.00368162003881775","3.44550353363923","468.202618419056","7.99533954727031","7.79340875553369","7.90327328783282","7.9067332804574","0.00151533303814756","4.60328795875832","853.553515085945","cover","dynamic","15","man","constant"
"2014","1585","1847.72222222222","1880.5","17104.445482866","2707","199554","4.41997593261131","4.14118842051803","4.28335199618059","4.27742795119395","0.00335987151323318","3.21188189928339","462.602015587503","8.05197244834064","7.8158844765343","7.92398208111465","7.92536707188838","0.00216881983362135","4.2842146080856","855.790064760382","cover","dynamic","15","man","constant"
"2057","1499","1819.81481481481","1820","29547.1055728626","2199","196540","4.38295165394402","4.13107511045655","4.25559093414759","4.25280763172827","0.00317806927027217","3.33616745570686","459.60382088794","8.05784615384615","7.84872979214781","7.96148633046234","7.96393480783529","0.00205587678972571","3.73891971091917","859.840523689933","cover","dynamic","15","man","constant"
"2057","1499","1819.81481481481","1820","29547.1055728626","2199","196540","4.38295165394402","4.13107511045655","4.25559093414759","4.25280763172827","0.00317806927027217","3.33616745570686","459.60382088794","8.05784615384615","7.84872979214781","7.96148633046234","7.96393480783529","0.00205587678972571","3.73891971091917","859.840523689933","cover","dynamic","15","man","constant"
"2057","1499","1819.81481481481","1820","29547.1055728626","2199","196540","4.38295165394402","4.13107511045655","4.25559093414759","4.25280763172827","0.00317806927027217","3.33616745570686","459.60382088794","8.05784615384615","7.84872979214781","7.96148633046234","7.96393480783529","0.00205587678972571","3.73891971091917","859.840523689933","cover","dynamic","15","man","constant"
"2057","1499","1819.81481481481","1820","29547.1055728626","2199","196540","4.38295165394402","4.13107511045655","4.25559093414759","4.25280763172827","0.00317806927027217","3.33616745570686","459.60382088794","8.05784615384615","7.84872979214781","7.96148633046234","7.96393480783529","0.00205587678972571","3.73891971091917","859.840523689933","cover","dynamic","15","man","constant"
"2057","1499","1819.81481481481","1820","29547.1055728626","2199","196540","4.38295165394402","4.13107511045655","4.25559093414759","4.25280763172827","0.00317806927027217","3.33616745570686","459.60382088794","8.05784615384615","7.84872979214781","7.96148633046234","7.96393480783529","0.00205587678972571","3.73891971091917","859.840523689933","cover","dynamic","15","man","constant"
"216","141","172.694444444444","170.5","215.765576323988","1323","18651","5.71005917159763","4.86092715231788","5.38608040469814","5.38019243887553","0.031292879152358","20.0708746175798","581.6966837074","6.09467455621302","5.21264367816092","5.59565006360755","5.57280701754386","0.0378453150014411","22.1786550360629","604.330206869616","cover","dynamic","15","man","notouch"
"204","147","169.398148148148","169","120.129716164763","1225","18295","5.98895027624309","4.86516853932584","5.43273745297825","5.42597663380796","0.0404578440028767","22.6972897898319","586.735644921651","6.2258064516129","5.19480519480519","5.61828617963527","5.60485957132299","0.0415629947219109","21.0202063691747","606.77490740061","cover","dynamic","15","man","notouch"
"213","145","171.685185185185","171","134.479404638283","1306","18542","6.10179640718563","4.93434343434343","5.41607478808749","5.40194375516957","0.0411153866009906","22.0080206286638","584.936077113449","6.14193548387097","5.21212121212121","5.60807396516676","5.61353187042842","0.0291335933200117","18.1502218171821","605.67198823801","cover","dynamic","15","man","notouch"
"211","143","171.842592592593","171","123.348823122188","1235","18559","5.98076923076923","4.87428571428571","5.40974090672452","5.39945355191257","0.0434185137417258","23.6841341501944","584.252017926248","6.17977528089888","5.22164948453608","5.65629224236319","5.68677133985588","0.0429960867162918","22.7446417707712","610.879562175224","cover","dynamic","15","man","notouch"
"211","143","171.842592592593","171","123.348823122188","1235","18559","5.98076923076923","4.87428571428571","5.40974090672452","5.39945355191257","0.0434185137417258","23.6841341501944","584.252017926248","6.17977528089888","5.22164948453608","5.65629224236319","5.68677133985588","0.0429960867162918","22.7446417707712","610.879562175224","cover","dynamic","15","man","notouch"
"211","143","171.842592592593","171","123.348823122188","1235","18559","5.98076923076923","4.87428571428571","5.40974090672452","5.39945355191257","0.0434185137417258","23.6841341501944","584.252017926248","6.17977528089888","5.22164948453608","5.65629224236319","5.68677133985588","0.0429960867162918","22.7446417707712","610.879562175224","cover","dynamic","15","man","notouch"
"211","143","171.842592592593","171","123.348823122188","1235","18559","5.98076923076923","4.87428571428571","5.40974090672452","5.39945355191257","0.0434185137417258","23.6841341501944","584.252017926248","6.17977528089888","5.22164948453608","5.65629224236319","5.68677133985588","0.0429960867162918","22.7446417707712","610.879562175224","cover","dynamic","15","man","notouch"
"211","143","171.842592592593","171","123.348823122188","1235","18559","5.98076923076923","4.87428571428571","5.40974090672452","5.39945355191257","0.0434185137417258","23.6841341501944","584.252017926248","6.17977528089888","5.22164948453608","5.65629224236319","5.68677133985588","0.0429960867162918","22.7446417707712","610.879562175224","cover","dynamic","15","man","notouch"
"501","237","311.796296296296","291.5","3618.87400484597","3245","33674","5.49266247379455","4.801393728223","5.19715249653269","5.20522286026798","0.0211257570719178","16.7534186707664","561.29246962553","6.05396825396825","4.78656126482213","5.34035344871666","5.23854542256618","0.103653668251535","21.3362201358488","576.758172461399","cover","dynamic","15","man","pat"
"641","218","318.777777777778","312","3076.753894081","3465","34428","5.50645161290323","4.87333333333333","5.16699135950257","5.18483513765483","0.0179290221365418","16.0176029508126","558.035066826277","6.03823529411765","4.56183745583039","5.36589482728989","5.39717948717949","0.126230695740824","25.4224386068603","579.516641347308","cover","dynamic","15","man","pat"
"615","233","345.166666666667","326.5","5810.70093457944","3673","37278","5.51404494382022","4.82170542635659","5.1657124041435","5.15637186808664","0.0173226392169848","14.5649952210073","557.896939647498","6.05569620253165","4.60516605166052","5.50137858474066","5.55656940088078","0.10209119083743","21.8129301560497","594.148887151991","cover","dynamic","15","man","pat"
"741","255","344.462962962963","325","6456.26964347525","3841","37202","5.45421245421245","4.84684684684685","5.14834874065691","5.15562467027372","0.0170644086409877","15.1715775029418","556.021663990947","6.64968152866242","4.88970588235294","5.47285877584462","5.3827419796022","0.150573435596971","23.1842702547535","591.068747791219","cover","dynamic","15","man","pat"
